,date,pm25,pm10,o3,no2,so2,co,Lat,Long,City,District,Country,DATE
3627,2015/10/28,56,24,20,25,5,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-28
3628,2015/10/28,0,21,1,4,0,0,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-28
3629,2015/10/28,46,19,22,23,7,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-28
3630,2015/10/29,68,0,20,23,2,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-10-29
3631,2015/10/29,47,21,23,15,7,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-29
3632,2015/10/29,56,0,24,13,4,5,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-29
3633,2015/10/29,56,29,18,20,0,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-29
3634,2015/10/29,0,21,15,16,2,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-29
3635,2015/10/29,0,27,20,9,1,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-29
3636,2015/10/29,0,13,29,4,2,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-29
3637,2015/10/29,0,34,24,19,6,3,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-29
3638,2015/10/29,0,26,31,1,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-29
3639,2015/10/3,0,50,33,12,5,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-03
3640,2015/10/3,65,24,35,7,3,9,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-03
3641,2015/10/3,70,27,21,23,4,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-03
3642,2015/10/3,0,33,34,3,1,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-03
3643,2015/10/3,0,56,57,1,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-03
3644,2015/10/3,40,23,25,17,7,2,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-03
3645,2015/10/3,0,36,19,16,2,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-03
3646,2015/10/3,0,39,52,6,3,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-03
3647,2015/10/30,42,25,23,28,8,6,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-30
3648,2015/10/30,0,38,37,3,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-30
3649,2015/10/30,0,32,20,13,1,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-30
3650,2015/10/30,0,21,28,4,2,2,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-30
3651,2015/10/30,0,43,28,24,7,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-30
3652,2015/10/30,55,32,19,32,6,7,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-30
3653,2015/10/30,0,24,13,21,3,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-30
3654,2015/10/30,56,0,23,22,5,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-30
3655,2015/10/30,46,0,20,20,3,3,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-10-30
3656,2015/10/31,0,33,8,17,1,6,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-31
3657,2015/10/31,36,0,10,36,3,5,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-10-31
3658,2015/10/31,0,27,5,26,2,0,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-31
3659,2015/10/31,65,41,6,48,6,9,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-31
3660,2015/10/31,54,33,11,41,9,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-31
3661,2015/10/31,0,15,32,6,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-31
3662,2015/10/31,69,0,19,26,5,8,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-31
3663,2015/10/31,0,33,35,4,3,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-31
3664,2015/10/31,0,41,17,27,6,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-31
3665,2015/10/4,0,37,24,18,4,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-04
3666,2015/10/4,44,26,40,13,4,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-04
3667,2015/10/4,0,28,23,23,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-04
3668,2015/10/4,0,15,39,5,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-04
3669,2015/10/4,35,22,28,33,7,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-04
3670,2015/10/4,55,31,22,44,5,6,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-04
3671,2015/10/4,0,28,38,7,5,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-04
3672,2015/10/4,0,31,31,9,2,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-04
3673,2015/10/5,64,33,18,49,6,7,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-05
3674,2015/10/5,63,0,36,20,5,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-05
3675,2015/10/5,0,17,32,6,2,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-05
3676,2015/10/5,0,31,30,23,4,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-05
3677,2015/10/5,37,25,32,37,8,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-05
3678,2015/10/5,0,41,39,17,1,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-05
3679,2015/10/5,0,26,45,4,3,1,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-05
3680,2015/10/5,0,28,25,26,3,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-05
3681,2015/10/6,67,41,15,53,5,7,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-06
3682,2015/10/6,0,37,33,23,5,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-06
3683,2015/10/6,41,37,30,39,8,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-06
3684,2015/10/6,0,50,45,14,1,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-06
3685,2015/10/6,0,19,50,6,4,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-06
3686,2015/10/6,0,22,39,6,2,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-06
3687,2015/10/6,0,33,21,33,2,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-06
3688,2015/10/6,75,0,31,18,5,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-06
3689,2015/10/7,55,46,38,35,9,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-07
3690,2015/10/7,0,31,52,2,2,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-07
3691,2015/10/7,0,49,39,16,5,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-07
3692,2015/10/7,0,59,56,13,1,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-07
3693,2015/10/7,0,32,44,6,2,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-07
3694,2015/10/7,76,47,15,52,5,9,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-07
3695,2015/10/7,0,43,32,19,3,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-07
3696,2015/10/7,86,0,39,18,5,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-07
3697,2015/10/8,64,26,32,11,8,2,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-08
3698,2015/10/8,0,40,31,4,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-08
3699,2015/10/8,85,32,31,15,5,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-08
3700,2015/10/8,0,59,32,13,5,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-08
3701,2015/10/8,0,29,42,1,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-08
3702,2015/10/8,0,46,20,12,2,3,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-08
3703,2015/10/8,93,0,30,9,5,3,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-08
3704,2015/10/8,0,64,34,6,1,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-08
3705,2015/10/9,0,43,43,2,1,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-10-09
3706,2015/10/9,0,0,30,19,5,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-10-09
3707,2015/10/9,0,22,27,13,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-10-09
3708,2015/10/9,31,18,25,23,7,3,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-10-09
3709,2015/10/9,52,0,25,13,3,4,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-10-09
3710,2015/10/9,0,41,26,8,1,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-10-09
3711,2015/10/9,0,25,27,5,0,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-10-09
3712,2015/10/9,53,27,25,22,5,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-10-09
3713,2015/11/1,0,57,24,17,2,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-01
3714,2015/11/1,0,50,14,31,8,7,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-01
3715,2015/11/1,84,52,19,48,7,9,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-01
3716,2015/11/1,90,0,21,38,3,7,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-01
3717,2015/11/1,0,39,14,23,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-01
3718,2015/11/1,0,37,45,4,4,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-01
3719,2015/11/1,0,17,34,7,2,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-01
3720,2015/11/1,71,42,21,41,10,8,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-01
3721,2015/11/1,91,0,22,29,6,9,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-01
3722,2015/11/10,162,0,16,36,0,8,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-10
3723,2015/11/10,0,47,5,18,3,7,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-10
3724,2015/11/10,0,41,11,22,1,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-10
3725,2015/11/10,67,31,14,35,8,8,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-10
3726,2015/11/10,0,53,15,29,6,8,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-10
3727,2015/11/10,109,49,5,51,5,14,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-10
3728,2015/11/10,0,78,36,15,8,7,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-10
3729,2015/11/10,0,4,28,4,0,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-10
3730,2015/11/10,41,27,23,13,4,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-10
3731,2015/11/11,0,43,7,14,3,6,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-11
3732,2015/11/11,54,31,20,19,5,9,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-11
3733,2015/11/11,0,56,21,24,5,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-11
3734,2015/11/11,0,71,20,26,5,6,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-11
3735,2015/11/11,74,18,19,31,8,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-11
3736,2015/11/11,122,0,22,31,2,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-11
3737,2015/11/11,102,21,15,34,3,7,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-11
3738,2015/11/11,0,9,26,4,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-11
3739,2015/11/11,0,49,23,14,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-11
3740,2015/11/12,54,23,19,18,5,9,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-12
3741,2015/11/12,0,54,30,3,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-12
3742,2015/11/12,50,11,19,24,7,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-12
3743,2015/11/12,0,7,20,6,0,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-12
3744,2015/11/12,0,26,22,11,0,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-12
3745,2015/11/12,51,20,8,35,3,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-12
3746,2015/11/12,0,20,10,14,0,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-12
3747,2015/11/12,0,28,16,23,5,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-12
3748,2015/11/12,45,0,11,38,2,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-12
3749,2015/11/13,28,0,10,33,1,8,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-13
3750,2015/11/13,0,9,3,17,3,6,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-13
3751,2015/11/13,0,22,24,18,4,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-13
3752,2015/11/13,49,17,13,36,4,6,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-13
3753,2015/11/13,0,8,27,4,0,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-13
3754,2015/11/13,32,12,10,29,7,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-13
3755,2015/11/13,49,13,23,15,4,6,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-13
3756,2015/11/13,0,19,31,3,0,2,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-13
3757,2015/11/13,0,15,16,12,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-13
3758,2015/11/14,0,15,22,11,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-14
3759,2015/11/14,0,12,4,13,3,6,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-14
3760,2015/11/14,0,8,36,1,0,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-14
3761,2015/11/14,44,25,13,34,5,6,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-14
3762,2015/11/14,0,6,29,5,0,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-14
3763,2015/11/14,0,9,17,17,4,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-14
3764,2015/11/14,41,17,17,24,8,6,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-14
3765,2015/11/14,19,26,23,13,5,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-14
3766,2015/11/14,39,0,20,25,2,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-14
3767,2015/11/15,0,13,17,6,0,4,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-15
3768,2015/11/15,0,33,1,16,0,5,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-15
3769,2015/11/15,49,36,10,15,4,9,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-15
3770,2015/11/15,32,0,19,28,3,7,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-15
3771,2015/11/15,0,16,0,16,3,6,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-15
3772,2015/11/15,58,33,2,37,4,9,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-15
3773,2015/11/15,0,22,8,22,5,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-15
3774,2015/11/15,48,26,7,28,8,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-15
3775,2015/11/15,0,12,21,8,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-15
3776,2015/11/16,77,19,22,12,4,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-16
3777,2015/11/16,0,18,25,7,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-16
3778,2015/11/16,0,30,31,7,3,5,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-16
3779,2015/11/16,68,24,12,33,3,7,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-16
3780,2015/11/16,67,15,24,20,8,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-16
3781,2015/11/16,0,37,25,18,5,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-16
3782,2015/11/16,54,0,23,29,2,8,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-16
3783,2015/11/16,0,19,1,19,3,8,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-16
3784,2015/11/16,0,33,16,11,1,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-16
3785,2015/11/17,57,0,9,27,1,8,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-17
3786,2015/11/17,0,23,18,10,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-17
3787,2015/11/17,0,21,18,17,4,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-17
3788,2015/11/17,0,15,12,13,3,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-17
3789,2015/11/17,46,10,24,13,7,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-17
3790,2015/11/17,33,12,28,8,3,6,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-17
3791,2015/11/17,0,18,19,10,3,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-17
3792,2015/11/17,0,10,26,6,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-17
3793,2015/11/17,57,17,11,25,3,6,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-17
3794,2015/11/18,0,21,15,18,6,4,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-18
3795,2015/11/18,0,10,21,14,2,4,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-18
3796,2015/11/18,32,13,13,24,7,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-18
3797,2015/11/18,36,10,14,26,2,6,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-18
3798,2015/11/18,0,8,18,4,0,3,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-18
3799,2015/11/18,0,16,17,10,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-18
3800,2015/11/18,0,31,18,5,2,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-18
3801,2015/11/18,41,18,10,29,4,5,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-18
3802,2015/11/18,26,15,19,11,4,6,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-18
3803,2015/11/19,28,20,10,31,2,7,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-19
3804,2015/11/19,0,5,12,6,0,0,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-19
3805,2015/11/19,0,16,7,18,0,4,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-19
3806,2015/11/19,38,36,9,37,7,8,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-19
3807,2015/11/19,0,10,9,22,5,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-19
3808,2015/11/19,0,15,0,0,0,0,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-19
3809,2015/11/19,25,29,19,15,5,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-19
3810,2015/11/19,0,21,23,20,6,7,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-19
3811,2015/11/19,35,33,20,24,8,6,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-19
3812,2015/11/2,0,35,13,23,4,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-02
3813,2015/11/2,0,61,31,14,1,6,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-02
3814,2015/11/2,0,29,25,8,2,5,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-02
3815,2015/11/2,0,43,65,3,5,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-02
3816,2015/11/2,105,58,24,61,8,12,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-02
3817,2015/11/2,115,0,12,32,5,11,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-02
3818,2015/11/2,0,58,36,35,9,10,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-02
3819,2015/11/2,85,54,12,50,10,9,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-02
3820,2015/11/2,101,0,25,51,3,9,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-02
3821,2015/11/20,77,50,8,45,6,12,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-20
3822,2015/11/20,63,42,5,32,2,8,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-20
3823,2015/11/20,73,41,23,23,9,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-20
3824,2015/11/20,0,4,0,0,0,0,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-20
3825,2015/11/20,70,55,18,20,6,11,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-20
3826,2015/11/20,0,39,10,23,1,6,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-20
3827,2015/11/20,0,18,4,29,4,8,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-20
3828,2015/11/20,0,46,22,27,7,11,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-20
3829,2015/11/21,0,56,16,20,1,8,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-21
3830,2015/11/21,0,65,18,16,6,6,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-21
3831,2015/11/21,109,35,10,36,3,9,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-21
3832,2015/11/21,0,43,16,23,3,8,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-21
3833,2015/11/21,107,47,10,34,4,11,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-21
3834,2015/11/21,115,27,23,10,5,9,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-21
3835,2015/11/21,90,26,14,25,9,7,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-21
3836,2015/11/22,66,7,16,19,7,4,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-22
3837,2015/11/22,0,52,16,7,0,2,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-22
3838,2015/11/22,0,34,21,14,5,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-22
3839,2015/11/22,0,0,25,2,0,2,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-22
3840,2015/11/22,79,13,14,25,3,4,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-22
3841,2015/11/22,0,0,17,13,3,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-22
3842,2015/11/22,61,11,22,9,3,6,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-22
3843,2015/11/22,0,35,7,21,2,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-22
3844,2015/11/22,115,30,5,33,2,9,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-22
3845,2015/11/23,0,2,25,4,0,2,38.2089,127.9495,Bangsan-Myeon,Gangwon, South Korea,2015-11-23
3846,2015/11/23,12,16,21,11,5,7,37.8813,127.7299,Jungang-Way,Chuncheon-Si, Gangwon,2015-11-23
3847,2015/11/23,0,13,20,17,6,5,37.7577,126.7705,Geumchon-Dong,Paju-Si, Gyeonggi,2015-11-23
3848,2015/11/23,0,15,16,20,3,5,36.3045,127.3667,Jeongnim-Dong,Seo-Gu, Daejeon,2015-11-23
3849,2015/11/23,0,28,27,10,4,4,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-23
3850,2015/11/23,0,12,10,13,1,3,37.1324,127.522,Seolseong-Myeon,Gyeonggi, South Korea,2015-11-23
3851,2015/11/23,26,19,19,15,7,5,37.6542,127.0568,Nowon-Gu,Seoul, South Korea,2015-11-23
3852,2015/11/23,36,28,14,26,0,6,37.4784,126.9516,Gwanak-Gu,Seoul, South Korea,2015-11-23
3853,2015/11/23,82,34,19,24,3,7,35.1292,126.8969,Juwol-Dong,Nam-Gu, Gwangju,2015-11-23
3854,2015/11/24,0,41,31,3,1,3,36.7349,126.1387,Pado-Ri,Chungnam, South Korea,2015-11-24
